document_id,entity_text,entity_type,context
92,night,TIME,"vening the news came of Genl Scotts Victory, & at night there was a Torch Light procession, Music & speec"
92,Torch Light,ORG,"me of Genl Scotts Victory, & at night there was a Torch Light procession, Music & speeches.  Mr. Walker, Mr. El"
92,Music &,ORG,"y, & at night there was a Torch Light procession, Music & speeches.  Mr. Walker, Mr. Elford, Mr. Town[e]s, "
92,Walker,PERSON," a Torch Light procession, Music & speeches.  Mr. Walker, Mr. Elford, Mr. Town[e]s, Mr. Spears, & Dr. Croo"
92,Elford,PERSON,"ht procession, Music & speeches.  Mr. Walker, Mr. Elford, Mr. Town[e]s, Mr. Spears, & Dr. Crook all spoke."
92,Town[e]s,PERSON,"n, Music & speeches.  Mr. Walker, Mr. Elford, Mr. Town[e]s, Mr. Spears, & Dr. Crook all spoke.  Not knowing "
92,Spears,PERSON,"eches.  Mr. Walker, Mr. Elford, Mr. Town[e]s, Mr. Spears, & Dr. Crook all spoke.  Not knowing all this was"
92,Crook,PERSON,"lker, Mr. Elford, Mr. Town[e]s, Mr. Spears, & Dr. Crook all spoke.  Not knowing all this was to take plac"
92,Santa Anna,GPE,"e transparencies were made very quickly, one with Santa Anna running off on a Mule without his wooden leg, som"
92,Mule,LOC,"ery quickly, one with Santa Anna running off on a Mule without his wooden leg, some�the battle the day i"
92,the day,DATE,"on a Mule without his wooden leg, some�the battle the day it was fought & so on, & some made for the night "
92,Elias Alexander,PERSON, some made for the night previous were used.  Mr. Elias Alexander said you hit the mark exactly in your prediction.
92,Mamma,ORG,mark exactly in your prediction.  The servants at Mamma�s came in.  They said none of the speeches came u
92,one,CARDINAL,"aid none of the speeches came up to yours, & that one person spoke as if he had mush in his mouth.

   "
92,Saturday,DATE,"son spoke as if he had mush in his mouth.

       Saturday we had some Showers.  Yesterday we went to church"
92,Showers,ORG,"d mush in his mouth.

       Saturday we had some Showers.  Yesterday we went to church.  Mr. Cornish preac"
92,Yesterday,DATE,"his mouth.

       Saturday we had some Showers.  Yesterday we went to church.  Mr. Cornish preached both mor"
92,Cornish,PERSON, some Showers.  Yesterday we went to church.  Mr. Cornish preached both morning & afternoon.  Mr. Arthur ha
92,Arthur,PERSON,. Cornish preached both morning & afternoon.  Mr. Arthur had his child baptized.  We dined at Mamma�s & af
92,Mamma�s & after church,ORG,"  Mr. Arthur had his child baptized.  We dined at Mamma�s & after church in the afternoon rode to Mr. Poinsetts, to get St"
92,afternoon,TIME,"tized.  We dined at Mamma�s & after church in the afternoon rode to Mr. Poinsetts, to get Strawberries, but t"
92,Poinsetts,PERSON,"mma�s & after church in the afternoon rode to Mr. Poinsetts, to get Strawberries, but they have none yet & th"
92,Strawberries,NORP,"ch in the afternoon rode to Mr. Poinsetts, to get Strawberries, but they have none yet & the plants seem to be b"
92,a bad year,DATE,"be bearing very few, like ours.  I expect this is a bad year for Strawberries.
       
       I saw Perry Butl"
92,Strawberries,NORP," few, like ours.  I expect this is a bad year for Strawberries.
       
       I saw Perry Butler at the church "
92,Perry Butler,PERSON,"a bad year for Strawberries.
       
       I saw Perry Butler at the church door with his Uniform on.  I asked "
92,Friday,DATE,d not one.  The children are all well.  Willie on Friday got down four more boys.  They all went to church
92,four,CARDINAL,children are all well.  Willie on Friday got down four more boys.  They all went to church yesterday mor
92,yesterday,DATE,"got down four more boys.  They all went to church yesterday morning, & Frank was so good as to go in the afte"
92,morning,TIME,"our more boys.  They all went to church yesterday morning, & Frank was so good as to go in the afternoon al"
92,afternoon,TIME,"rday morning, & Frank was so good as to go in the afternoon also, but he slept the whole time in the afternoo"
92,Lumbia,GPE,"He says very often what makes Pa stay so long in �Lumbia.�  I say, �he has just got there�, he says, �did "
92,Jim,PERSON,"ot there�, he says, �did you see him.�  Saturday  Jim went to the Farm, & he & Charles planted their Co"
92,"the Farm, & he & Charles",ORG,"e says, �did you see him.�  Saturday  Jim went to the Farm, & he & Charles planted their Corn.  Today he is Whitewashing, & "
92,Today,DATE," to the Farm, & he & Charles planted their Corn.  Today he is Whitewashing, & Mary washing.  Tomorrow the"
92,"Whitewashing, & Mary",ORG,", & he & Charles planted their Corn.  Today he is Whitewashing, & Mary washing.  Tomorrow they will both go to the Farm "
92,Tomorrow,DATE,"Corn.  Today he is Whitewashing, & Mary washing.  Tomorrow they will both go to the Farm & commence ploughin"
92,Jim,PERSON,y will both go to the Farm & commence ploughing.  Jim says the Corn does not much need the ploughing ye
92,tomorrow,DATE,", & the ground is hard.  However they will plough tomorrow, & Mary shall go every day.  Last night Susan sle"
92,Susan,PERSON," tomorrow, & Mary shall go every day.  Last night Susan slept at Mrs. McBees; today she has gone to Mamma"
92,McBees,PERSON,all go every day.  Last night Susan slept at Mrs. McBees; today she has gone to Mammas to work.  She will 
92,today,DATE,very day.  Last night Susan slept at Mrs. McBees; today she has gone to Mammas to work.  She will come ba
92,Mammas,PERSON,Susan slept at Mrs. McBees; today she has gone to Mammas to work.  She will come back this evening.  She h
92,this evening,TIME,"e has gone to Mammas to work.  She will come back this evening.  She hopes to go to the Factory next week, & I d"
92,next week,DATE,"ack this evening.  She hopes to go to the Factory next week, & I do not wonder she wishes to go, for I had ra"
92,Susan,PERSON,", & particularly persons so strange as they are.  Susan hopes Genl Thompson & yourself speaking to Mr. Mc"
92,Genl Thompson &,ORG,arly persons so strange as they are.  Susan hopes Genl Thompson & yourself speaking to Mr. McBee will be able to ef
92,McBee,PERSON,an hopes Genl Thompson & yourself speaking to Mr. McBee will be able to effect something for Harriett & h
92,Harriett &,ORG,"to Mr. McBee will be able to effect something for Harriett & herself.  She thinks if he was aware, that the wo"
92,Arthur,PERSON, he will not be offended with either.  Mr. & Mrs. Arthur have just been to see me.  Mrs. Thomas is paying 
92,Thomas,PERSON,"Mr. & Mrs. Arthur have just been to see me.  Mrs. Thomas is paying them a visit.  
       
       Mr. Wall"
92,Wallace,PERSON,"omas is paying them a visit.  
       
       Mr. Wallace was to have Whitewashed here today, but he came t"
92,today,DATE," 
       Mr. Wallace was to have Whitewashed here today, but he came this morning, & said he was working "
92,this morning,TIME,"e was to have Whitewashed here today, but he came this morning, & said he was working for Judge Gantt who would "
92,Gantt,PERSON,"ame this morning, & said he was working for Judge Gantt who would not let him off, but that he would come"
92,Friday,DATE,"who would not let him off, but that he would come Friday.  
       
       As I may not write again for so"
92,Commissions,ORG,"ite again for sometime, I will tell you again the Commissions you are to execute, for me.  Get the books, or so"
92,Ann,PERSON,"  The children have told you what they wish.  For Ann be sure to get some present, & I would like very "
92,Straw,PRODUCT," & I would like very much that you should get the Straw chair for Vardry, for I told Susan long ago you w"
92,Vardry,NORP,"very much that you should get the Straw chair for Vardry, for I told Susan long ago you would give it, so "
92,Susan,PERSON,"should get the Straw chair for Vardry, for I told Susan long ago you would give it, so if you can afford "
92,Chair,ORG," ought to make him presents sometimes, but if the Chair costs more than we calculated on, I do not wish y"
92,2 dollars,MONEY,"ated on, I do not wish you to give it.  I suppose 2 dollars or 1.50 [page torn] be what it would cost, for it"
92,1.50,CARDINAL," not wish you to give it.  I suppose 2 dollars or 1.50 [page torn] be what it would cost, for it is only"
92,Hardy,PERSON," it is only straw.  A letter [page torn] from Dr. Hardy  about the Check, saying if you would send it to "
92,Nathaniel Morgan,PERSON,"wner of that check.  Another letter came from Mr. Nathaniel Morgan, & one from Mr. John McClanahan, saying Mr. Salmo"
92,John McClanahan,PERSON,"er came from Mr. Nathaniel Morgan, & one from Mr. John McClanahan, saying Mr. Salmon thought your account just, but"
92,Salmon,PERSON,"organ, & one from Mr. John McClanahan, saying Mr. Salmon thought your account just, but the 10 dollar fee "
92,10 dollar,MONEY,"ing Mr. Salmon thought your account just, but the 10 dollar fee Stroud ought to pay half of, & he preferred t"
92,Stroud,PERSON," thought your account just, but the 10 dollar fee Stroud ought to pay half of, & he preferred to give his "
92,half,CARDINAL,"t just, but the 10 dollar fee Stroud ought to pay half of, & he preferred to give his note for 60 dollar"
92,60 dollars,MONEY," pay half of, & he preferred to give his note for 60 dollars.  I have no news to tell.  Mr. Croft has not yet "
92,Croft,PERSON,ote for 60 dollars.  I have no news to tell.  Mr. Croft has not yet returned.  Our household are well.  I
92,E.F.P.,ORG," yourself for the sake of Your affectionate wife, E.F.P.
       
Benjamin Perry
Columbia"
92,"Benjamin Perry
Columbia",PERSON,"he sake of Your affectionate wife, E.F.P.
       
Benjamin Perry
Columbia"
93,Wednesday,DATE,"Letter 83

Wednesday afternoon. 12 May 1847
Greenville

My dear husban"
93,afternoon,TIME,"Letter 83

Wednesday afternoon. 12 May 1847
Greenville

My dear husband

	I have"
93,May 1847,DATE,"Letter 83

Wednesday afternoon. 12 May 1847
Greenville

My dear husband

	I have taken up my "
93,Greenville,GPE,"Letter 83

Wednesday afternoon. 12 May 1847
Greenville

My dear husband

	I have taken up my pen to writ"
93,McBee,PERSON,st letter.  You know I begged you to speak to Mr. McBee to get him to do something for Susan.  I have now
93,Susan,PERSON,"speak to Mr. McBee to get him to do something for Susan.  I have now come to the conclusion, that it is b"
93,first,ORDINAL,"speak, & I by no means wish you to do it.  In the first place it will be of no avail. & in the second pla"
93,second,ORDINAL," the first place it will be of no avail. & in the second place, even if it were, it would be of no consequ"
93,Luther McBee,PERSON," it were, it would be of no consequence,  for Mr. Luther McBee is such a creature, I don�t think Susan can live "
93,Susan,PERSON,"r. Luther McBee is such a creature, I don�t think Susan can live much longer with him.  But I know your s"
93,McBee,PERSON,er with him.  But I know your speaking to old Mr. McBee cannot change his character & make him liberal.  
93,Luther,PERSON,"ed there, so I do not wish you to interfere.  Mr. Luther has always thought though you know without any fo"
93,Susan,PERSON,"so if you speak to his father to do something for Susan, with his suspicion, he will think you put it int"
93,Susan�s head,PERSON,"with his suspicion, he will think you put it into Susan�s head, to think nothing was done for her, so I advise y"
93,Genl Thompson,PERSON,"e you to say nothing, but I would be very glad if Genl Thompson would speak, & he I believe has influence with th"
93,My  Medicine,ORG,oo poor to buy any more.  We are all quite well.  My  Medicine has done me good.  I hope to hear from you tonigh
93,tonight,TIME,"dicine has done me good.  I hope to hear from you tonight, & that you are well.  We have had Showers today,"
93,Showers,ORG,"om you tonight, & that you are well.  We have had Showers today, but Mary & Jim went to the Farm.  I have n"
93,today,DATE,"onight, & that you are well.  We have had Showers today, but Mary & Jim went to the Farm.  I have no news"
93,Mary & Jim,ORG,"hat you are well.  We have had Showers today, but Mary & Jim went to the Farm.  I have no news to tell.  Nothi"
93,Mail,ORG,"rm.  I have no news to tell.  Nothing came by the Mail  last night.  Willie yesterday got nearly head, o"
93,last night,TIME," have no news to tell.  Nothing came by the Mail  last night.  Willie yesterday got nearly head, only three bo"
93,yesterday,DATE,"l.  Nothing came by the Mail  last night.  Willie yesterday got nearly head, only three boys were above him. "
93,only three,CARDINAL,"l  last night.  Willie yesterday got nearly head, only three boys were above him.  Today I dare say he will ge"
93,Today,DATE,"got nearly head, only three boys were above him.  Today I dare say he will get down more.  He looks remar"
93,E.F.P.,ORG," I am particularly busy.  Your affectionate wife, E.F.P.
       
Benjamin Perry
Columbia"
93,"Benjamin Perry
Columbia",PERSON,"rly busy.  Your affectionate wife, E.F.P.
       
Benjamin Perry
Columbia"
94,Friday,DATE,"Letter 84

Friday afternoon, 14 May 1847
Greenville

My dear husban"
94,afternoon,TIME,"Letter 84

Friday afternoon, 14 May 1847
Greenville

My dear husband

	Only t"
94,May 1847,DATE,"Letter 84

Friday afternoon, 14 May 1847
Greenville

My dear husband

	Only to prevent you"
94,Greenville,GPE,"Letter 84

Friday afternoon, 14 May 1847
Greenville

My dear husband

	Only to prevent your being une"
94,Wallace,PERSON,"ite now, for I am in the greatest confusion.  Mr. Wallace unexpectedly came this morning to Whitewash, thou"
94,this morning,TIME,"reatest confusion.  Mr. Wallace unexpectedly came this morning to Whitewash, though I had engaged him, I had for"
94,today,DATE," would not keep his promise.  Just as I was going today to go out to visit he came, & I was almost sorry "
94,Carpets,NORP," almost sorry to see him.  I had then to have the Carpets taken up, Curtains taken down &c. & after that I "
94,Curtains,PERSON,"ee him.  I had then to have the Carpets taken up, Curtains taken down &c. & after that I went out, as I had "
94,down &c. & after,ORG,"then to have the Carpets taken up, Curtains taken down &c. & after that I went out, as I had kept Jim on purpose to "
94,Jim,PERSON,"n down &c. & after that I went out, as I had kept Jim on purpose to drive me.  It rained a great deal y"
94,yesterday,DATE,"m on purpose to drive me.  It rained a great deal yesterday, & the ground was quite wet, so I had a good excu"
94,Jim,PERSON,"was quite wet, so I had a good excuse for keeping Jim, & it was well he was here to move the furniture."
94,next week,DATE,"ure.  I wished to finish off my visiting, so that next week he might plough steadily.  He said the rains we h"
94,4,CARDINAL,"had lately, will make the Corn grow fast.  I paid 4 visits only this morning. As I went out late.  Mr"
94,only this morning,TIME,"y, will make the Corn grow fast.  I paid 4 visits only this morning. As I went out late.  Mrs. Thompson, Mrs. Arthur,"
94,Thompson,PERSON,"sits only this morning. As I went out late.  Mrs. Thompson, Mrs. Arthur, Mrs. S�ham, & Mrs. Pinckney McBee, "
94,Arthur,PERSON,"morning. As I went out late.  Mrs. Thompson, Mrs. Arthur, Mrs. S�ham, & Mrs. Pinckney McBee, & then I stop"
94,"McBee, &",ORG,"hompson, Mrs. Arthur, Mrs. S�ham, & Mrs. Pinckney McBee, & then I stopped with Susan at old Mrs. McBee�s.  T"
94,Susan,PERSON,"ham, & Mrs. Pinckney McBee, & then I stopped with Susan at old Mrs. McBee�s.  They were at dinner.  They "
94,McBee,PERSON,"ey McBee, & then I stopped with Susan at old Mrs. McBee�s.  They were at dinner.  They pressed me to get "
94,Wallace,PERSON,"out & dine, so I did.  When I returned I gave Mr. Wallace his dinner & now I am seated in the Dining room w"
94,Dining,ORG,"e Mr. Wallace his dinner & now I am seated in the Dining room which is dismantled of its furniture, & the "
94,Susan,PERSON,h confusion there is no place to sit in comfort.  Susan moved back to Mrs. McBee�s.  I could not ask Mr. 
94,McBee,PERSON,"lace to sit in comfort.  Susan moved back to Mrs. McBee�s.  I could not ask Mr. McBee to stay here, for I"
94,McBee,PERSON," moved back to Mrs. McBee�s.  I could not ask Mr. McBee to stay here, for I wish to be at ease at present"
94,McBee,PERSON," here, for I wish to be at ease at present, & Mr. McBee did not like Susan to be here without him, so we "
94,Susan,PERSON,"o be at ease at present, & Mr. McBee did not like Susan to be here without him, so we determined it was b"
94,Wednesday,DATE," have been kinder to her.  I received your letter Wednesday night, & was much gratified by it.  All who see m"
94,night,TIME," kinder to her.  I received your letter Wednesday night, & was much gratified by it.  All who see me ask "
94,Columbia,GPE,"ratified by it.  All who see me ask the news from Columbia, so I am glad when I can have something to tell. "
94,Kilgore,PERSON,ve something to tell.  It does not seem to me Mr. Kilgore will make a good President of the Rail Road.  If 
94,the Rail Road,WORK_OF_ART,"m to me Mr. Kilgore will make a good President of the Rail Road.  If it did not interfere with your Law business,"
94,one,CARDINAL,thought of you.  They would not have got a better one than yourself.  I am glad you will have seen Mr. 
94,Webster,PERSON," than yourself.  I am glad you will have seen Mr. Webster, as it will be pleasant to meet him in your own S"
94,State,ORG,"r, as it will be pleasant to meet him in your own State.  You say Col. Dawkins & his new Wife have gone t"
94,Charleston,GPE, You say Col. Dawkins & his new Wife have gone to Charleston to see him.  I had not heard Col. Dawkins had mar
94,Dawkins,PERSON,"e to Charleston to see him.  I had not heard Col. Dawkins had married a third time, for certainly his secon"
94,third,ORDINAL," him.  I had not heard Col. Dawkins had married a third time, for certainly his second Wife who he marrie"
94,second,ORDINAL,"wkins had married a third time, for certainly his second Wife who he married 2 or 3 years ago,  you do not"
94,2 or 3 years ago,DATE,"ime, for certainly his second Wife who he married 2 or 3 years ago,  you do not call a new wife.  I hope this new wi"
94,two,CARDINAL,"is new wife will be more fortunate than the other two, in being the means of carrying down his name to "
94,Herndon,PERSON,"rying down his name to posterity.  I suppose Col. Herndon has lost his vanity now he is an old married man,"
94,tonight,TIME,"e to dye his grey locks.  I hope to hear from you tonight.  The proceedings of Thanksgiving day, the illumi"
94,Thanksgiving day,DATE,"ope to hear from you tonight.  The proceedings of Thanksgiving day, the illumination &c. was in the Mountaineer this"
94,this morning,TIME," day, the illumination &c. was in the Mountaineer this morning, as also your speech.  The only news I know is, t"
94,Jane Walker,PERSON," also your speech.  The only news I know is, that Jane Walker is to be married in a few weeks to Mr. Gourdin.  "
94,a few weeks,DATE,"s I know is, that Jane Walker is to be married in a few weeks to Mr. Gourdin.  Margaret Croft is making her clo"
94,Gourdin,PERSON,ane Walker is to be married in a few weeks to Mr. Gourdin.  Margaret Croft is making her clothes.  I long t
94,Margaret Croft,PERSON, is to be married in a few weeks to Mr. Gourdin.  Margaret Croft is making her clothes.  I long to see you.  Willi
94,Willie,PERSON,"Croft is making her clothes.  I long to see you.  Willie has not yet got head, & the boys know if he gets "
94,Frank Hoke,PERSON,"hard, but I tell him I know he will get up soon.  Frank Hoke has lost his ball for�so Willie says you must bri"
94,Willie,PERSON,get up soon.  Frank Hoke has lost his ball for�so Willie says you must bring him another.  Write me all th
94,Ink,ORG,"etter, & my gold pen will hardly make a mark, the Ink is so think.  You ought not to insist on my writi"
94,"Mail, & sitting",ORG,"ink.  You ought not to insist on my writing every Mail, & sitting so steadily to write disagrees with me entirely. "
94,E.F.P.,ORG,"y anxious feelings about us.  Your attached Wife, E.F.P.

Benjamin Perry
Columbia"
94,"Benjamin Perry
Columbia",PERSON,"s feelings about us.  Your attached Wife, E.F.P.

Benjamin Perry
Columbia"
95,Monday,DATE,"Letter 85

Monday afternoon, 22 November 1847
Greenville

My dear h"
95,afternoon,TIME,"Letter 85

Monday afternoon, 22 November 1847
Greenville

My dear husband

	I"
95,22 November 1847,DATE,"Letter 85

Monday afternoon, 22 November 1847
Greenville

My dear husband

	I wrote you a lette"
95,Greenville,GPE,"Letter 85

Monday afternoon, 22 November 1847
Greenville

My dear husband

	I wrote you a letter which I s"
95,last night,TIME," wrote you a letter which I suppose your received last night, on your arrival in Columbia.  I received yours w"
95,Columbia,GPE,"pose your received last night, on your arrival in Columbia.  I received yours written at Newberry, last even"
95,Newberry,PERSON,"arrival in Columbia.  I received yours written at Newberry, last evening.  Willie answered it for me, & put "
95,Willie,PERSON,"eceived yours written at Newberry, last evening.  Willie answered it for me, & put his letter in the Post "
95,the Post Office,ORG,".  Willie answered it for me, & put his letter in the Post Office on his way to school today.  It is his first lett"
95,today,DATE,is letter in the Post Office on his way to school today.  It is his first letter so you must be pleased w
95,first,ORDINAL,"ost Office on his way to school today.  It is his first letter so you must be pleased with it, & answer i"
95,next Spring,DATE," he is with children.  You can carry him with you next Spring, when you go to Columbia.  Though Willie has writ"
95,Columbia,ORG,"an carry him with you next Spring, when you go to Columbia.  Though Willie has written, I cannot resist writ"
95,Willie,PERSON,"you next Spring, when you go to Columbia.  Though Willie has written, I cannot resist writing, to express "
95,Columbia,GPE," passing through my brain now that I have been to Columbia, I can imagine your situation there, much better "
95,Senate,ORG,"w where your chamber is, & where your seat in the Senate is.  I used to imagine the Senate Chamber, at the"
95,the State House,ORG,"o imagine the Senate Chamber, at the other end of the State House.  I am sorry indeed the Convention acted with so "
95,Convention,ORG,er end of the State House.  I am sorry indeed the Convention acted with so little harmony.  If I may express m
95,Newberry,PERSON, each District should build the road for itself.  Newberry must build the Road from Columbia to Newberry C.H
95,Columbia,GPE,ad for itself.  Newberry must build the Road from Columbia to Newberry C.H.  Then Laurens must continue it &
95,Newberry C.H.,PERSON,f.  Newberry must build the Road from Columbia to Newberry C.H.  Then Laurens must continue it & build from Newbe
95,Laurens,PERSON,ild the Road from Columbia to Newberry C.H.  Then Laurens must continue it & build from Newberry to Laurens
95,Newberry,PERSON, C.H.  Then Laurens must continue it & build from Newberry to Laurens C.H. & Greenville must go on & build i
95,Laurens C.H. & Greenville,ORG,Laurens must continue it & build from Newberry to Laurens C.H. & Greenville must go on & build it from Laurens to Greenville.
95,Laurens,PERSON,rens C.H. & Greenville must go on & build it from Laurens to Greenville.  In the same way Abbeville & Ander
95,Greenville,GPE, Greenville must go on & build it from Laurens to Greenville.  In the same way Abbeville & Anderson will have 
95,Abbeville & Anderson,ORG,"d it from Laurens to Greenville.  In the same way Abbeville & Anderson will have to do, for no people will build a road "
95,Anderson,PERSON,"is too deeply planted in�nature for that.  I hope Anderson does not feel to you, as Laurens you say does to "
95,Laurens,PERSON,"r that.  I hope Anderson does not feel to you, as Laurens you say does to Mr. Orr.  It was unfortunate the "
95,Orr,PERSON,"s not feel to you, as Laurens you say does to Mr. Orr.  It was unfortunate the interest of the two plac"
95,two,CARDINAL, Mr. Orr.  It was unfortunate the interest of the two places should clash together & that you should be
95,one,CARDINAL, that you should be situated as to have to offend one or the other.  I hope that your good judgement ca
95,Bench,ORG," little advice, if you would obtain a Seat on the Bench easily, you hear so from our friends, you must by"
95,the Presidential Chair,ORG,"esponsible situation you are not fitted for, even the Presidential Chair.  I am glad Mr. Choice & yourself are friendly, a"
95,Choice,PERSON," for, even the Presidential Chair.  I am glad Mr. Choice & yourself are friendly, an honorable enemy, coul"
95,Thurston,PERSON,"sy about you, when I heard of his accident.  Mrs. Thurston I believe was hurt also.  Mrs. Butler told me she"
95,Butler,PERSON,"nt.  Mrs. Thurston I believe was hurt also.  Mrs. Butler told me she jumped out, & knocked out some of her"
95,Butler,PERSON,"umped out, & knocked out some of her Teeth.  Mrs. Butler stopped at the gate Saturday.  Miss Rogers says s"
95,Saturday,DATE,"me of her Teeth.  Mrs. Butler stopped at the gate Saturday.  Miss Rogers says she will stay with me, so I ex"
95,Rogers,PERSON,"  Mrs. Butler stopped at the gate Saturday.  Miss Rogers says she will stay with me, so I expect her at an"
95,Miss Rogers,PERSON,"with me, I am not lonely, but I miss you.  But if Miss Rogers comes, I will try & make her pass her time pleasa"
95,Jim,PERSON," I will try & make her pass her time pleasantly.  Jim has carried me to ride twice since you left, one "
95,one afternoon & one morning,TIME," Jim has carried me to ride twice since you left, one afternoon & one morning.  All the rest of the time, he has been digging P"
95,Hoke,PERSON,"of the time, he has been digging Potatoes for Mr. Hoke.  He will finish I hope today.  He says Mr. Hoke "
95,today,DATE,ing Potatoes for Mr. Hoke.  He will finish I hope today.  He says Mr. Hoke has about 100 bushels of Potat
95,Hoke,PERSON, Hoke.  He will finish I hope today.  He says Mr. Hoke has about 100 bushels of Potatoes.  Mr. Hoke Satu
95,about 100 bushels,QUANTITY,e will finish I hope today.  He says Mr. Hoke has about 100 bushels of Potatoes.  Mr. Hoke Saturday sent me a peice o
95,Potatoes,GPE,today.  He says Mr. Hoke has about 100 bushels of Potatoes.  Mr. Hoke Saturday sent me a peice of Pork & a p
95,Hoke,PERSON, Mr. Hoke has about 100 bushels of Potatoes.  Mr. Hoke Saturday sent me a peice of Pork & a peice of Bee
95,Saturday,DATE,Hoke has about 100 bushels of Potatoes.  Mr. Hoke Saturday sent me a peice of Pork & a peice of Beef.  Satur
95,Pork &,ORG,f Potatoes.  Mr. Hoke Saturday sent me a peice of Pork & a peice of Beef.  Saturday & Sunday were so cold.
95,Beef,WORK_OF_ART,oke Saturday sent me a peice of Pork & a peice of Beef.  Saturday & Sunday were so cold.  If such weathe
95,Saturday & Sunday,DATE,"urday sent me a peice of Pork & a peice of Beef.  Saturday & Sunday were so cold.  If such weather had continued, hog"
95,today,DATE,"ued, hogs would have been killed, but the weather today has moderated.  It is cloudy & drizzly, so unfavo"
95,Mary & Delia,ORG,"erated.  It is cloudy & drizzly, so unfavorable.  Mary & Delia have not washed as usual.  I went to see Mrs. Har"
95,Harrison,PERSON,lia have not washed as usual.  I went to see Mrs. Harrison one evening.  I think she seems more comfortable 
95,Aunt Harriett & Mrs.,ORG,r old one.  I have received pleasant letters from Aunt Harriett & Mrs. Dubose.  Uncle Edward & his daughter has not yet 
95,Dubose,PERSON,ceived pleasant letters from Aunt Harriett & Mrs. Dubose.  Uncle Edward & his daughter has not yet arrived
95,Uncle Edward,PERSON,easant letters from Aunt Harriett & Mrs. Dubose.  Uncle Edward & his daughter has not yet arrived.  Mrs. Alston 
95,Alston Hayne Aunt Harriett,PERSON, Edward & his daughter has not yet arrived.  Mrs. Alston Hayne Aunt Harriett says has sent some of her Bridal Cake to us. Sara
95,Sarah Cunningham,PERSON,"iett says has sent some of her Bridal Cake to us. Sarah Cunningham, Pamela�s cousin is engaged to Mr. Daniel of Geor"
95,Pamela�s cousin,PERSON," some of her Bridal Cake to us. Sarah Cunningham, Pamela�s cousin is engaged to Mr. Daniel of Georgia.  I suppose s"
95,Daniel,PERSON,"rah Cunningham, Pamela�s cousin is engaged to Mr. Daniel of Georgia.  I suppose she saw him last summer.  "
95,Georgia,GPE,"gham, Pamela�s cousin is engaged to Mr. Daniel of Georgia.  I suppose she saw him last summer.  You know sh"
95,last summer,DATE, to Mr. Daniel of Georgia.  I suppose she saw him last summer.  You know she went to Clarksville.  Have you hea
95,Clarksville,PERSON,se she saw him last summer.  You know she went to Clarksville.  Have you heard anything of Pamela?  I am surpri
95,Pamela,PERSON, went to Clarksville.  Have you heard anything of Pamela?  I am surprised she has not answered my letter. 
95,Hamburgh,GPE,she has not answered my letter.  I directed it to Hamburgh to the care of Mr. Yancey.  Ask him if she receiv
95,Yancey,PERSON,er.  I directed it to Hamburgh to the care of Mr. Yancey.  Ask him if she received it.  Willie wrote you t
95,Willie,PERSON,care of Mr. Yancey.  Ask him if she received it.  Willie wrote you the compliment Genl Whitner paid your s
95,Genl Whitner,PERSON,she received it.  Willie wrote you the compliment Genl Whitner paid your speech.  Mrs. Dubose says Mrs. Gordon &
95,Dubose,PERSON,e compliment Genl Whitner paid your speech.  Mrs. Dubose says Mrs. Gordon & Mrs. B� who have children name
95,Gordon,PERSON, Whitner paid your speech.  Mrs. Dubose says Mrs. Gordon & Mrs. B� who have children named after you & to 
95,Fosters,PERSON,"ts, particularly as coming from me.  Your brother Fosters children thanked me for what I sent them.  Her br"
95,Lee,PERSON,"thanked me for what I sent them.  Her brother Mr. Lee had been elected Magistrate, but the friends of h"
95,Magistrate,ORG," sent them.  Her brother Mr. Lee had been elected Magistrate, but the friends of his opponent, are going to tr"
95,Mamma,PERSON, about it.  The children are well.  I went to see Mamma yesterday morning after church.  The 3 oldest chi
95,yesterday,DATE, it.  The children are well.  I went to see Mamma yesterday morning after church.  The 3 oldest children dine
95,morning,TIME,children are well.  I went to see Mamma yesterday morning after church.  The 3 oldest children dined with h
95,3,CARDINAL,to see Mamma yesterday morning after church.  The 3 oldest children dined with her.  I returned to my
95,Fanny,ORG,"en dined with her.  I returned to my sweet little Fanny, who is as good as ever.  The cold days I could n"
95,Mary Long,PERSON,"t keep her warm, so wrapped her up in a�blanket.  Mary Long is said to be engaged to Tom Crayton & to be marr"
95,Tom Crayton &,ORG,in a�blanket.  Mary Long is said to be engaged to Tom Crayton & to be married next month.  One of the Miss Bollin
95,next month,DATE,said to be engaged to Tom Crayton & to be married next month.  One of the Miss Bollins is to be married Thursd
95,One,CARDINAL,gaged to Tom Crayton & to be married next month.  One of the Miss Bollins is to be married Thursday nig
95,Bollins,PERSON,"yton & to be married next month.  One of the Miss Bollins is to be married Thursday night, & the other the "
95,Thursday,DATE," month.  One of the Miss Bollins is to be married Thursday night, & the other the Thursday after.  Mrs. Town"
95,night,TIME,"One of the Miss Bollins is to be married Thursday night, & the other the Thursday after.  Mrs. Town[e]s I"
95,Thursday,DATE," is to be married Thursday night, & the other the Thursday after.  Mrs. Town[e]s I believe is well.  Mrs. Ro"
95,Town[e]s,PERSON,"sday night, & the other the Thursday after.  Mrs. Town[e]s I believe is well.  Mrs. Roberts & Mrs. Burn came"
95,Roberts,PERSON,ay after.  Mrs. Town[e]s I believe is well.  Mrs. Roberts & Mrs. Burn came to see me Saturday.  As I have w
